Date,Open,High,Low,Close,Volume
2016-11-14,16962.63,17085.93,16607.57,16686.33,1103923200
2016-11-15,16748.63,16763.78,16545.87,16682.37,845492224
2016-11-16,16733.96,16803.02,16436.72,16559.84,839627648
2016-11-17,16516.92,16604.75,16348.82,16555.31,998331840
2016-11-18,16578.69,16580.97,16221.93,16265.9,1146558464
2016-11-21,16279.36,16351.66,16039.59,16297.26,780824384
2016-11-22,16426.95,16620.44,16426.95,16519.89,787892864
2016-11-23,16563.51,16587.95,16265.36,16532.26,954893632
2016-11-24,16593.07,16677.06,16436.57,16500.73,696476224
2016-11-25,16484.52,16542.16,16402.18,16515.11,597711872
2016-11-28,16419.35,16422.91,16156.88,16216.95,747853696
2016-11-29,16197.78,16561.86,16170.5,16561.86,744981696
2016-11-30,16582.72,16972.62,16557.59,16930.41,1029626880
2016-12-01,16904.18,17126.6,16803.94,17098.33,911806848
2016-12-02,16992.48,17130.89,16895.97,17086.85,837344384
2016-12-05,16795.23,17359.38,16723.18,17050.21,1342406144
2016-12-06,17078.18,17757.8,17042.35,17757.8,1156710272
2016-12-07,17951.6,18130.66,17859.55,18130.66,1349154432
2016-12-08,18163.82,18488,18131.82,18427.86,1364063616
2016-12-09,18457.3,18473.17,18167.37,18292.65,967843840
2016-12-12,18405.94,18568.07,18324.43,18370.32,873906496
2016-12-13,18291.2,18827.61,18238.44,18827.61,1448423680
2016-12-14,18772.1,18969.79,18606.32,18606.32,1051647232
2016-12-15,18643.88,18994.79,18643.88,18994.79,1302176896
2016-12-16,19071.41,19112.58,18935.35,19014.75,1116713472
2016-12-19,18967.05,19084.25,18907.13,18968.94,671611904
2016-12-20,18973.68,19247.24,18938.07,19247.24,836697024
2016-12-21,19208.32,19293.73,19080.08,19215.59,680530496
2016-12-22,19201.14,19346.24,19054.07,19121.26,801086144
2016-12-23,19188.06,19345.02,19174.62,19345.02,608089984
2016-12-27,19324.83,19406.3,19314.53,19390.83,415702848
2016-12-28,19398.31,19419.01,19233.4,19239.39,478888544
2016-12-29,19161.87,19284.57,19141.39,19203.94,382839168
2016-12-30,19199.04,19302.2,19134.76,19234.58,349323584
2017-01-02,19207.77,19579.3,19201.18,19566.53,420941344
2017-01-03,19667.37,19810.77,19563.82,19573.48,780263616
2017-01-04,19669.14,19734.5,19504.36,19626.64,559176768
2017-01-05,19598.57,19733.48,19561.91,19642.81,572875392
2017-01-06,19690.18,19714.95,19516.95,19687.71,476246336
2017-01-09,19745.02,19784.6,19289.4,19360.02,611570816
2017-01-10,19418.11,19464.96,19264.01,19424.19,613564096
2017-01-11,19430.34,19583.64,19210.26,19486.88,559313280
2017-01-12,19412.47,19482.54,19092.04,19156.59,591418112
2017-01-13,19285.57,19556.76,19271.56,19514.54,669071808
2017-01-16,19298.97,19429.5,19234.7,19247.25,489056512
2017-01-17,19209.46,19366.73,19189.06,19296.16,587336000
2017-01-18,19341.61,19358.62,19202.07,19358.1,493511616
2017-01-19,19384.5,19559.13,19243.82,19490.96,691996672
2017-01-20,19550.49,19604,19427.91,19479.46,633337216
2017-01-23,19323.3,19506.75,19263.64,19328.41,480147328
2017-01-24,19364.92,19601.01,19364.92,19499.54,735963328
2017-01-25,19632.64,19746.97,19518.05,19582.23,868078656
2017-01-26,19716.93,19785.04,19407.51,19439.65,618285888
2017-01-27,19478.45,19478.45,19243.32,19329.26,487062688
2017-01-30,19147.87,19247.4,18749.83,18759.4,596469568
2017-01-31,18790.89,18982.11,18523.66,18590.73,670059904
2017-02-01,18731.89,18828.35,18650.41,18740.65,524742624
2017-02-02,18722.6,19053.46,18699.09,18889.19,480336928
2017-02-03,18938.05,19169.89,18886.69,19116.04,517848928
2017-02-06,19159.83,19167.81,18693.65,18693.65,632254400
2017-02-07,18662.47,18797.64,18613.87,18662.61,497923808
2017-02-08,18734.26,18771.78,18424.31,18771.78,611199296
2017-02-09,18845.67,18992.59,18650,18947.44,512508064
2017-02-10,19014.23,19018.3,18762.11,18862.11,511766496
2017-02-13,18894.99,19115.24,18884.67,19064.64,470390720
2017-02-14,19064.07,19193.11,18962.83,19187.67,509663584
2017-02-15,19258.04,19359.56,19056.16,19056.16,552306112
2017-02-16,19088.77,19156.65,18939.65,19087.54,480930176
2017-02-17,19110.83,19170.12,18821.88,19006.46,575240256
2017-02-20,19094.66,19154.05,18923.66,18978.65,310633120
2017-02-21,19005.11,19187.3,18830.97,19043.58,451745760
2017-02-22,19113.21,19147.66,18788.32,18884.9,608169280
2017-02-23,18930.63,18997.72,18811.87,18819.49,449761504
2017-02-24,18793.77,18855.12,18535.54,18596.66,699284672
2017-02-27,18590.44,18923.82,18581.77,18914.3,597832128
2017-02-28,18972.91,19003.26,18889.61,18913.28,611194944
2017-03-01,19067.87,19411.45,19028.49,19364.39,695785216
2017-03-02,19383.71,19505.64,19307.02,19440.62,525621184
2017-03-03,19361.75,19676.06,19348.09,19664.45,584079552
2017-03-06,19564.51,19646.25,19407.95,19449.85,435329440
2017-03-07,19490.66,19511.05,19346.7,19455.05,429798784
2017-03-08,19429.98,19573.61,19399.82,19482.39,476789440
2017-03-09,19419.42,19636.43,19336.17,19571.24,668768000
2017-03-10,19642.5,19810.03,19605.58,19658.37,646037760
2017-03-13,19696.87,19721.07,19548.08,19706.95,398920480
2017-03-14,19708.48,19725.66,19479.34,19537.4,577023808
2017-03-15,19560.65,19774.02,19539.36,19774.02,483627296
2017-03-16,19998.74,20173.73,19970.23,20109.76,764674560
2017-03-17,20112.87,20132.67,20006.15,20074.28,839259968
2017-03-20,19993.79,20117.68,19955.43,19968.55,445520160
2017-03-21,20030.39,20253.65,19878.37,19918.84,645376128
2017-03-22,19747.16,19991.61,19687.36,19953.44,594326336
2017-03-23,20011.44,20167.49,19937.14,20167.49,615386944
2017-03-24,20184.21,20209.18,20079.75,20188.02,451380864
2017-03-27,20026.59,20124.19,19930.62,20124.19,472824800
2017-03-28,20201.02,20330.42,20144.2,20330.42,535761632
2017-03-29,20371.98,20388.87,20181.71,20276.8,515154688
2017-03-30,20277.36,20367.75,20217.75,20367.75,418852000
2017-03-31,20329.99,20495.62,20306.09,20492.94,452160672
2017-04-03,20510.37,20540.39,20242.88,20242.88,573937216
2017-04-04,20212.98,20287.1,20094.79,20257.1,525032736
2017-04-05,20244.1,20401.93,20215.47,20253.37,465196352
2017-04-06,20121.5,20339.81,20025.62,20296.97,438346112
2017-04-07,20271.06,20335.29,20213.77,20300.06,393139712
2017-04-10,20318.16,20322.04,20141.85,20202.05,350007328
2017-04-11,20104.8,20199.26,19976.47,20109.06,480213728
2017-04-12,20153.35,20285.87,19980.64,20004.93,448722464
2017-04-13,19918.39,19944.07,19764.41,19773.68,427428992
2017-04-18,19811.03,19844.53,19442.71,19442.71,528896256
2017-04-19,19492.45,19824.61,19492.45,19824.61,549515520
2017-04-20,19720.59,19925.77,19709.47,19849.44,502914752
2017-04-21,19861.81,19931.59,19676.61,19741.75,654551168
2017-04-24,20197.87,20684.41,20177.6,20684.41,1087804928
2017-04-25,20717.54,20883.66,20598.93,20805.52,583795264
2017-04-26,20751.12,20836.51,20643.32,20836.51,537845632
2017-04-27,20753.4,20786.3,20597.34,20597.34,479877696
2017-04-28,20590.93,20708.43,20581.11,20609.16,489785888
2017-05-02,20697.77,20779.56,20629.9,20733.25,432753280
2017-05-03,20712.54,20764.14,20619.68,20759.31,398248704
2017-05-04,20818.69,21198.12,20794.13,21169.92,777555456
2017-05-05,21166.11,21498.07,21067.95,21483.86,798245760
2017-05-08,21623.69,21623.69,21315.54,21428.1,576805568
2017-05-09,21485,21664.14,21466.49,21486.95,546865600
2017-05-10,21493.46,21566.68,21356.6,21552.81,551287936
2017-05-11,21658.1,21696.78,21331.72,21482.52,589374656
2017-05-12,21536.97,21639.5,21485.89,21575.45,580354944
2017-05-15,21623.06,21724.48,21559.86,21704.46,441104672
2017-05-16,21685.29,21828.77,21645.87,21787.9,514494560
2017-05-17,21617.93,21703.29,21214.22,21283.72,623852544
2017-05-18,21236.42,21315.89,20808.34,21299.26,813091584
2017-05-19,21399.71,21572.72,21339.67,21567.52,569059520
2017-05-22,21338.3,21404.12,21242.75,21318.58,427835168
2017-05-23,21294.65,21477.78,21290.65,21415.74,472929600
2017-05-24,21373.24,21424.83,21289.91,21369.73,437204800
2017-05-25,21433.58,21448.42,21180.06,21291.72,379135360
2017-05-26,21206.44,21245.73,21001.29,21210.57,418091232
2017-05-29,21169.28,21169.28,20742.74,20783.82,363460320
2017-05-30,20660.82,20832.18,20572.22,20814.48,508018048
2017-05-31,20852.62,20937.49,20694.45,20731.68,663158592
2017-06-01,20781.43,21007.78,20732.27,20936.07,399539744
2017-06-02,21035.63,21156.26,20862.98,20928.24,368473536
2017-06-05,20901.18,20950.43,20712.38,20721.04,263851152
2017-06-06,20618.37,20777.87,20577.6,20760.01,369993472
2017-06-07,20743.54,20966.87,20650.51,20739.91,433384160
2017-06-08,20746.85,21093.53,20662.28,21042.41,516614656
2017-06-09,21045.19,21271.49,20948.38,21122.42,458835808
2017-06-12,21077.46,21161.34,20910.23,20910.23,411317536
2017-06-13,20988.55,21168.72,20949.07,21088.78,364976544
2017-06-14,21095.34,21198.48,20960.55,20960.55,452114496
2017-06-15,20928.53,20937.01,20731.58,20847.51,509889888
2017-06-16,20999.93,21041.89,20801.81,20940.73,569217792
2017-06-19,20989.24,21114.91,20901.94,21014.25,338893280
2017-06-20,21069.71,21088.41,20810.02,20810.02,311793152
2017-06-21,20769.17,21093.27,20587.12,21071.91,461374880
2017-06-22,20978.64,20978.64,20842.78,20930.26,351962912
2017-06-23,20934.6,21009.44,20744.23,20833.88,274781536
2017-06-26,20989.61,21174.18,20951.94,21001.95,485571808
2017-06-27,20966.5,21047.43,20781.68,20790.86,457055360
2017-06-28,20705.73,21048.23,20613.73,21047.8,537881088
2017-06-29,21148.34,21155.29,20674.17,20704.65,599909760
2017-06-30,20752.48,20838.06,20537.35,20584.23,449490080
2017-07-03,20710.89,21021.56,20703.95,21013.14,432109056
2017-07-04,20961.93,21085.38,20925.95,21031.05,336849056
2017-07-05,20988.34,21084.03,20881.45,20939.39,380257216
2017-07-06,20951.26,21084.19,20854.41,21084.19,404361312
2017-07-07,21061.83,21081.68,20922.27,21015.1,310455168
2017-07-10,21140.15,21210.93,21086.67,21190.67,358777088
2017-07-11,21217.22,21302.58,21078.17,21111.7,416837056
2017-07-12,21193.49,21459.96,21187.8,21432.55,388331936
2017-07-13,21448.84,21530.05,21394.55,21521.91,405478688
2017-07-14,21523.59,21561.48,21392.76,21492.29,381009216
2017-07-17,21504.72,21571.43,21449.18,21484.84,316905088
2017-07-18,21419.29,21538.99,21293.03,21358.2,376918368
2017-07-19,21403.97,21478.95,21333.68,21478.95,296748704
2017-07-20,21526.92,21592.82,21403.32,21438.63,382465856
2017-07-21,21426.78,21469.14,21149.58,21202.16,383344864
2017-07-24,21190.86,21364.94,21149.29,21326.58,411985824
2017-07-25,21348.75,21569.35,21348.75,21457.45,420337376
2017-07-26,21497.18,21577.56,21452.64,21577.56,312131776
2017-07-27,21536.4,21690.61,21512.86,21634.72,314237344
2017-07-28,21561.96,21572.5,21383.98,21430.36,380917280
2017-07-31,21441.65,21588.34,21441.53,21486.91,370088928
2017-08-01,21543.1,21612.81,21471.09,21612.81,380864000
2017-08-02,21636.7,21659.42,21507.06,21573.61,272279680
2017-08-03,21626.59,21793.72,21525.12,21793.72,358427232
2017-08-04,21774.41,21961.74,21722.4,21935.79,358345440
2017-08-07,21978.01,22035.54,21942.47,22031.17,251752784
2017-08-08,22002.15,22065.42,21947.02,22048.3,255144672
2017-08-09,21925.64,21958.39,21745.72,21848.37,333624512
2017-08-10,21836.58,21867.29,21647.07,21681.61,266778960
2017-08-11,21558.29,21569.98,21329.21,21354.02,316287040
2017-08-14,21476.37,21778.61,21467.53,21722.11,267551184
2017-08-16,21814.4,22012.63,21810.72,21984.85,323813632
2017-08-17,21928.02,22028.02,21788.86,21788.86,308939232
2017-08-18,21582.59,21814.96,21565.97,21814.96,279491872
2017-08-21,21755.75,21842.92,21636.91,21752.8,271223648
2017-08-22,21857.69,21905.5,21616.89,21729.48,312119392
2017-08-23,21740,21844.35,21541.21,21620.28,332757696
2017-08-24,21703.9,21896.47,21679.99,21729.87,312137408
2017-08-25,21743.86,21852.28,21691.41,21746.5,226711328
2017-08-28,21688.23,21805.47,21622.74,21726.21,195159856
2017-08-29,21612.12,21616.18,21335.23,21408.62,408644320
2017-08-30,21538.43,21560.7,21405.91,21503.46,264824848
2017-08-31,21587.54,21767.5,21542.96,21670.02,320725344
2017-09-01,21743.06,21885.84,21732.58,21858.56,309210560
2017-09-04,21692.62,21859.36,21689.37,21790.62,217718208
2017-09-05,21806,21916,21708.85,21737.69,290291328
2017-09-06,21607.44,21908.31,21596.91,21814.56,314880320
2017-09-07,21852.96,21875.8,21695.14,21722.51,338231008
2017-09-08,21689.03,21827.63,21581.89,21776.66,311793472
2017-09-11,21901.19,22134.11,21901.19,22134.11,354959360
2017-09-12,22195.57,22308.46,22157.31,22233.4,367585920
2017-09-13,22206.88,22309.95,22193.06,22233.3,398702112
2017-09-14,22201.44,22324.77,22182.99,22281.14,422980128
2017-09-15,22302.07,22302.07,22210.02,22229.49,538850560
2017-09-18,22285.56,22390.96,22274.33,22364.74,449029248
2017-09-19,22357.14,22425.42,22319.08,22425.42,290710144
2017-09-20,22421.7,22462.48,22320.24,22355.58,292677920
2017-09-21,22410.11,22529.86,22399.58,22491.73,348846464
2017-09-22,22449,22613.48,22437.91,22530.83,322014496
2017-09-25,22498.91,22555.57,22367.27,22389.57,316745824
2017-09-26,22376.98,22480.27,22366.42,22430.65,296593504
2017-09-27,22472.64,22650,22464.87,22622.19,452156160
2017-09-28,22656.19,22668.97,22564.03,22587.67,386928832
2017-09-29,22620.92,22696.32,22540.91,22696.32,346073056
2017-10-02,22714.12,22811.19,22660.23,22811.19,367489568
2017-10-03,22828.82,22860.14,22743.84,22784.82,286110592
2017-10-04,22780.35,22782.48,22433.89,22456.38,523619840
2017-10-05,22422,22613.96,22386.8,22566.03,454785888
2017-10-06,22542.37,22556.18,22346.83,22392.31,349953664
2017-10-09,22410.2,22524.38,22365.56,22476.75,324092288
2017-10-10,22426.42,22435.7,22261.17,22335.91,403037408
2017-10-11,22407.03,22555.39,22314.49,22552.21,539972736
2017-10-12,22536.78,22570.66,22377.54,22398.51,371848352
2017-10-13,22421.11,22517.4,22334.82,22413.54,418654848
2017-10-16,22381.56,22497.58,22352.06,22428.31,371177536
2017-10-17,22460.4,22477.14,22304.64,22337.78,335895520
2017-10-18,22340.81,22391.77,22263.87,22354.69,280149632
2017-10-19,22343.64,22394.76,22021.02,22133.21,398422848
2017-10-20,22190.97,22362.23,22165.7,22346.85,353400672
2017-10-23,22377.89,22441.39,22275.02,22379.16,261702448
2017-10-24,22389.52,22650.63,22376.55,22629.57,445946208
2017-10-25,22620.08,22671.56,22434.06,22446.39,343917760
2017-10-26,22473.64,22838.5,22434.71,22807.42,452632192
2017-10-27,22861.25,22899.36,22597.05,22665.03,493513536
2017-10-30,22684.64,22790.09,22639.15,22752.89,334836224
2017-10-31,22774.53,22826.28,22709.44,22793.69,332706624
2017-11-01,22909.89,23061.12,22891.04,22991.99,325132160
2017-11-02,23006.45,23127.77,22935.09,23046.05,421865152
2017-11-03,23099.2,23099.2,22947.66,23014.13,319644096
2017-11-06,23006.94,23038.18,22884.67,23002.85,290468832
2017-11-07,23064.26,23133.42,22962.59,22962.59,381812192
2017-11-08,22991.55,22997.81,22699.11,22831.3,469205504
2017-11-09,22885.25,22960.58,22593.29,22641.31,508019424
2017-11-10,22694.9,22736.18,22534.59,22560.79,590135168
2017-11-13,22578.92,22586.8,22269.49,22437.64,468746496
2017-11-14,22490.89,22571.74,22242.78,22297.08,560447296
2017-11-15,22174.58,22213.95,21932.57,22158.88,540108160
2017-11-16,22257.83,22281.15,22083.29,22206.6,428438336
2017-11-17,22202.29,22278.54,22011.31,22092.95,427565408
2017-11-20,21974.4,22209.57,21946.9,22189.25,324614464
2017-11-21,22192.04,22433.08,22126.63,22326.44,361475808
2017-11-22,22358.44,22495.29,22312.26,22315.24,352646688
2017-11-23,22238.83,22405.7,22191.72,22397.78,415586976
2017-11-24,22395.7,22591.75,22357.3,22416.31,404323296
2017-11-27,22389.04,22493.12,22176.7,22176.7,329356352
2017-11-28,22223.27,22301.32,22194.88,22291.77,295918304
2017-11-29,22403.46,22508.61,22274.88,22325.94,400342912
2017-11-30,22361.4,22558.48,22320.96,22368.29,591976960
2017-12-01,22396.59,22409.2,22060.48,22106.1,419434336
2017-12-04,22351.85,22421.51,22270.94,22362.11,334947040
2017-12-05,22374.32,22482.07,22261,22416.31,337450784
2017-12-06,22235.93,22371.19,22204.99,22307.28,440998592
2017-12-07,22355.73,22459.51,22317.5,22459.51,383437376
2017-12-08,22571.33,22797.83,22570.73,22773.8,431126720
2017-12-11,22798.06,22838.32,22684.39,22690.98,366164320
2017-12-12,22725.33,22767.19,22610.74,22727.32,419418784
2017-12-13,22695.21,22752.13,22400.19,22400.19,528817952
2017-12-14,22361.2,22487.01,22191.74,22191.74,473129440
2017-12-15,22080.02,22210.52,21993.88,22094.04,607074496
2017-12-18,22224.73,22403.11,22206.66,22390.53,368404480
2017-12-19,22382.07,22454.63,22253.84,22274.97,352749216
2017-12-20,22334.86,22354.1,22088.86,22109.65,319537280
2017-12-21,22112.46,22251.07,21999.89,22240.25,336192992
2017-12-22,22166.42,22248.74,22115.62,22209.05,235383056
2017-12-27,22257.06,22295.18,22121.33,22201.27,227928576
2017-12-28,22187.7,22229.61,22099.54,22120.95,240281344
2017-12-29,22144.09,22154.4,21833.8,21853.34,255000544
2018-01-02,21898.69,21942.17,21613.89,21845.16,327253984
2018-01-03,21890.45,21941.65,21719.07,21904.56,314799744
2018-01-04,22012.1,22572.52,22011.59,22512.13,427244992
2018-01-05,22547.94,22762.29,22534.22,22762.29,329613504
2018-01-08,22867.8,22898.76,22704.78,22845.69,350554496
2018-01-09,22850.49,23055.53,22840.12,23004.98,329086112
2018-01-10,22979.12,23172.81,22955.64,23157.42,538237760
2018-01-11,23155.98,23323.21,23130.13,23305.26,452325280
2018-01-12,23427.89,23474.51,23343.76,23429.83,375753536
2018-01-15,23458.65,23604.24,23331.58,23543.55,295071200
2018-01-16,23537.57,23697.72,23443.46,23495.28,379726432
2018-01-17,23369.56,23555.47,23355.85,23514.67,375460384
2018-01-18,23579.52,23630.81,23438.84,23630.81,385681312
2018-01-19,23627.8,23866.6,23602.68,23749.22,413342496
2018-01-22,23671.55,23896.47,23629.83,23890.18,391839616
2018-01-23,23985.42,24050.15,23787.32,23836.6,374393888
2018-01-24,23815.53,23882.88,23622.62,23622.62,360229664
2018-01-25,23616.13,23818.28,23600.06,23719.81,432017792
2018-01-26,23725.25,23874.85,23697.62,23856.99,321217120
2018-01-29,23897.87,23960.29,23774.49,23801.55,366309920
2018-01-30,23682.47,23799.44,23411.54,23480.92,528287840
2018-01-31,23504.6,23602.1,23419.87,23507.06,388831936
2018-02-01,23639.28,23809.51,23436.36,23541.46,440501088
2018-02-02,23545.12,23561.9,23184.33,23202.66,449305088
2018-02-05,22915.74,23104.41,22817.51,22821.63,478454048
2018-02-06,22002.92,22649.4,21982.17,22347.01,876783232
2018-02-07,22606.41,23009.32,22400.19,22986.18,707065856
2018-02-08,22875.13,22998.11,22393.31,22466.6,637328704
2018-02-09,22339.4,22569.62,22041.82,22166.75,629245952
2018-02-12,22389.16,22512.94,22230.95,22336.78,386201408
2018-02-13,22335.33,22370.42,22034.42,22034.42,387024000
2018-02-14,22191.75,22481.18,21907.71,22433.75,562253568
2018-02-15,22536.68,22736.26,22393.48,22495.64,445939104
2018-02-16,22716.93,22806.9,22618.08,22797.88,348575584
2018-02-19,22852.7,22860.51,22568.92,22568.92,231556176
2018-02-20,22579.79,22702.63,22477,22673.56,375668288
2018-02-21,22615,22691.7,22449.26,22653.01,353054656
2018-02-22,22516.59,22601.66,22269.72,22463.51,387318528
2018-02-23,22469.11,22698.74,22394.59,22672.15,423433664
2018-02-26,22776.43,22859,22618.79,22706.21,314694304
2018-02-27,22755.62,22853.28,22639.14,22724.46,398659360
2018-02-28,22602.93,22792.29,22602.39,22607.61,408914016
2018-03-01,22527.12,22592.69,22344.2,22448.38,404057504
2018-03-02,22283.94,22298.71,21832.93,21912.14,524250944
2018-03-05,21468.88,21826.74,21460.46,21819.91,564631104
2018-03-06,22000.14,22273.55,21950.22,22202.5,667276160
2018-03-07,22134.39,22521.46,22100.55,22473.47,609506432
2018-03-08,22514.93,22791.79,22417.47,22731.1,711266752
2018-03-09,22710.84,22778.84,22621.81,22745.6,583760768
2018-03-12,22888.91,22906.63,22710.83,22764.91,361076000
2018-03-13,22806.49,22871.82,22588.9,22690.98,472243872
2018-03-14,22694.67,22786.94,22400.58,22452.34,449244160
2018-03-15,22539.6,22736.28,22454.15,22713.47,525529344
2018-03-16,22780.03,22938.06,22685.4,22857.69,739734208
2018-03-19,22843.11,22874.19,22595.43,22633.1,360620160
2018-03-20,22641.39,22836.53,22597.46,22798.15,372877376
2018-03-21,22837.78,22858.16,22674.06,22820.12,363866464
2018-03-22,22694.37,22830.41,22208.26,22397.84,489652000
